CNPJ/CPF Remetente;Remetente;CNPJ/CPF Destinatario;Destinatario;CTRC;Nota Fiscal/Nro Coleta;Nro Pedido;Data Inclusao;Cidade Destino;UF Destino;Unidade;Data/Hora da Ocorrencia;Situacao;Empresa;Detalhe;Data Entrega;Previsao de Entrega;CTe
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;04.054.849/0001-07;AMO HBA ASS MULTIDISCIPLINAR EM ONCOLOGIA LTDA;7141556851;1 109432;;12/08/22;SALVADOR;BA;CARIACICA / ES;22/08/22 11:02;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220808860184000171570020001551371004656215</u></a> - VIA API.;15/08/22;17/08/22;32220808860184000171570020001551371004656215 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;15.153.745/0002-49;SANTA CASA DE MISERICORDIA DA BAHIA;7141546589;1 109370;;11/08/22;SALVADOR;BA;CARIACICA / ES;22/08/22 10:54;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220808860184000171570020001541651004628513</u></a> - VIA API.;15/08/22;16/08/22;32220808860184000171570020001541651004628513 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;04.745.753/0003-49;UNIAO MEDICA PLANOS DE SAUDE S A;7141474065;1 108992;;02/08/22;FEIRA DE SANTANA;BA;CARIACICA / ES;22/08/22 08:03;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220808860184000171570020001469501004410530</u></a> - VIA API.;04/08/22;08/08/22;32220808860184000171570020001469501004410530 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;04.745.753/0003-49;UNIAO MEDICA PLANOS DE SAUDE S A;7141474065;1 108993;;02/08/22;FEIRA DE SANTANA;BA;CARIACICA / ES;22/08/22 08:03;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220808860184000171570020001469501004410530</u></a> - VIA API.;04/08/22;08/08/22;32220808860184000171570020001469501004410530 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;24.824.195/0001-52;HOSPITAL DA FUNDACAO CASA DE CARIDADE DE SAO LOURENCO;7141576267;1 109594;;16/08/22;SAO LOURENCO;MG;SAO LOURENCO / MG;19/08/22 15:30;MERCADORIA ENTREGUE;AGB;MERCADORIA ENTREGUE EM 19/08/22 15:30H E FOI RECEBIDO POR ALAN SOUZA  DOC N.: 1234.;19/08/22;22/08/22;32220808860184000171570020001570401004720427 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;13.227.038/0001-43;SANTA CASA MISERICORDIA FEIRA;7141463641;1 108854;;01/08/22;FEIRA DE SANTANA;BA;CARIACICA / ES;19/08/22 16:17;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220808860184000171570020001459511004378729</u></a> - VIA API.;03/08/22;05/08/22;32220808860184000171570020001459511004378729 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;13.227.038/0001-43;SANTA CASA MISERICORDIA FEIRA;7141361694;1 108172;;18/07/22;FEIRA DE SANTANA;BA;CARIACICA / ES;19/08/22 15:51;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220708860184000171570020001357021004072880</u></a> - VIA API.;21/07/22;22/07/22;32220708860184000171570020001357021004072880 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;17.298.509/0001-65;CTRO DE ONC.E PESQ.INT.COPI EIRELI;7141525514;1 109290;;09/08/22;COLATINA;ES;CARIACICA / ES;19/08/22 14:00;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220808860184000171570020001519921004564997</u></a> - VIA API.;10/08/22;11/08/22;32220808860184000171570020001519921004564997 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;17.298.509/0001-65;CTRO DE ONC.E PESQ.INT.COPI EIRELI;7141525514;1 109289;;09/08/22;COLATINA;ES;CARIACICA / ES;19/08/22 14:00;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220808860184000171570020001519921004564997</u></a> - VIA API.;10/08/22;11/08/22;32220808860184000171570020001519921004564997 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;07.549.453/0001-10;VITTA ONCOLOGIA;7141463659;1 108823;;01/08/22;ARACAJU;SE;CARIACICA / ES;19/08/22 09:02;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220808860184000171570020001459491004378747</u></a> - VIA API.;04/08/22;08/08/22;32220808860184000171570020001459491004378747 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;00.394.544/0171-50;MINISTERIO DA SAUDE - INST NAC DE CANCER;7141474154;1 108964;;02/08/22;RIO DE JANEIRO;RJ;CARIACICA / ES;18/08/22 12:46;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220808860184000171570020001469431004410684</u></a> - VIA API.;03/08/22;04/08/22;32220808860184000171570020001469431004410684 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;03.375.372/0001-90;ONCOCENTER CENTRO DE ONCOLOGIA E HEMATOLOGIA LTDA;7141431528;1 108721;;27/07/22;SANTO ANTONIO DE JESUS;BA;CARIACICA / ES;18/08/22 12:40;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220708860184000171570020001426391004281778</u></a> - VIA API.;29/07/22;01/08/22;32220708860184000171570020001426391004281778 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;03.375.372/0001-90;ONCOCENTER CENTRO DE ONCOLOGIA E HEMATOLOGIA LTDA;7141411080;1 108577;;25/07/22;SANTO ANTONIO DE JESUS;BA;CARIACICA / ES;18/08/22 12:32;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220708860184000171570020001406101004221417</u></a> - VIA API.;27/07/22;28/07/22;32220708860184000171570020001406101004221417 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;03.375.372/0001-90;ONCOCENTER CENTRO DE ONCOLOGIA E HEMATOLOGIA LTDA;7141411080;1 108576;;25/07/22;SANTO ANTONIO DE JESUS;BA;CARIACICA / ES;18/08/22 12:32;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220708860184000171570020001406101004221417</u></a> - VIA API.;27/07/22;28/07/22;32220708860184000171570020001406101004221417 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;29.696.069/0001-83;IRMANDADE DE SAO JOAO BATISTA DE MACAE;7141372238;1 108232;;19/07/22;MACAE;RJ;CARIACICA / ES;18/08/22 12:14;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220708860184000171570020001367281004104767</u></a> - VIA API.;23/07/22;26/07/22;32220708860184000171570020001367281004104767 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;29.251.097/0010-88;INSTITUTO DE MEDICINA NUCLEAR E ENDOCRINOLOGIA LTDA;7141372211;1 108230;;19/07/22;MACAE;RJ;CARIACICA / ES;18/08/22 12:14;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220708860184000171570020001367551004104705</u></a> - VIA API.;23/07/22;26/07/22;32220708860184000171570020001367551004104705 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;29.251.097/0010-88;INSTITUTO DE MEDICINA NUCLEAR E ENDOCRINOLOGIA LTDA;7141372211;1 108229;;19/07/22;MACAE;RJ;CARIACICA / ES;18/08/22 12:14;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220708860184000171570020001367551004104705</u></a> - VIA API.;23/07/22;26/07/22;32220708860184000171570020001367551004104705 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;29.696.069/0001-83;IRMANDADE DE SAO JOAO BATISTA DE MACAE;7141372238;1 108231;;19/07/22;MACAE;RJ;CARIACICA / ES;18/08/22 12:14;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220708860184000171570020001367281004104767</u></a> - VIA API.;23/07/22;26/07/22;32220708860184000171570020001367281004104767 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;29.696.069/0001-83;IRMANDADE DE SAO JOAO BATISTA DE MACAE;7141394517;1 108332;;21/07/22;MACAE;RJ;CARIACICA / ES;18/08/22 12:10;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220708860184000171570020001388791004168564</u></a> - VIA API.;27/07/22;28/07/22;32220708860184000171570020001388791004168564 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;29.696.069/0001-83;IRMANDADE DE SAO JOAO BATISTA DE MACAE;7141394517;1 108331;;21/07/22;MACAE;RJ;CARIACICA / ES;18/08/22 12:10;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220708860184000171570020001388791004168564</u></a> - VIA API.;27/07/22;28/07/22;32220708860184000171570020001388791004168564 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;33.540.014/0001-57;UNIVERSIDADE DO ESTADO DO RIO;7141444247;1 108760;;28/07/22;RIO DE JANEIRO;RJ;CARIACICA / ES;18/08/22 10:31;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220708860184000171570020001438761004317240</u></a> - VIA API.;31/07/22;02/08/22;32220708860184000171570020001438761004317240 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;27.901.222/0001-31;J BADIM S/A;7141444310;1 108772;;28/07/22;RIO DE JANEIRO;RJ;CARIACICA / ES;18/08/22 10:31;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220708860184000171570020001438781004317342</u></a> - VIA API.;31/07/22;02/08/22;32220708860184000171570020001438781004317342 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;27.901.222/0001-31;J BADIM S/A;7141444310;1 108771;;28/07/22;RIO DE JANEIRO;RJ;CARIACICA / ES;18/08/22 10:31;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220708860184000171570020001438781004317342</u></a> - VIA API.;31/07/22;02/08/22;32220708860184000171570020001438781004317342 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;33.804.212/0001-80;CLINICA SAO CARLOS S.A.;7141444387;1 108783;;28/07/22;RIO DE JANEIRO;RJ;CARIACICA / ES;18/08/22 10:29;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220708860184000171570020001438801004317448</u></a> - VIA API.;29/07/22;02/08/22;32220708860184000171570020001438801004317448 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;27.361.356/0001-07;HOSPITAL CASA SAO BERNARDO, HOSPITAL GER;7141494406;1 109104;;04/08/22;RIO DE JANEIRO;RJ;CARIACICA / ES;18/08/22 08:37;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220808860184000171570020001489191004471830</u></a> - VIA API.;05/08/22;09/08/22;32220808860184000171570020001489191004471830 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;27.361.356/0001-07;HOSPITAL CASA SAO BERNARDO, HOSPITAL GER;7141494406;1 109086;;04/08/22;RIO DE JANEIRO;RJ;CARIACICA / ES;18/08/22 08:37;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220808860184000171570020001489191004471830</u></a> - VIA API.;05/08/22;09/08/22;32220808860184000171570020001489191004471830 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;27.361.356/0001-07;HOSPITAL CASA SAO BERNARDO, HOSPITAL GER;7141495054;1 109087;;04/08/22;RIO DE JANEIRO;RJ;CARIACICA / ES;18/08/22 08:37;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220808860184000171570020001489341004473864</u></a> - VIA API.;05/08/22;09/08/22;32220808860184000171570020001489341004473864 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;33.804.212/0001-80;CLINICA SAO CARLOS S.A.;7141525484;1 109291;;09/08/22;RIO DE JANEIRO;RJ;CARIACICA / ES;18/08/22 08:28;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220808860184000171570020001519891004564886</u></a> - VIA API.;10/08/22;11/08/22;32220808860184000171570020001519891004564886 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;33.804.212/0001-80;CLINICA SAO CARLOS S.A.;7141525484;1 109294;;09/08/22;RIO DE JANEIRO;RJ;CARIACICA / ES;18/08/22 08:28;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220808860184000171570020001519891004564886</u></a> - VIA API.;10/08/22;11/08/22;32220808860184000171570020001519891004564886 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;34.128.330/0001-89;ETERNA SOCIEDADE ANONIMA;7141566229;1 109469;;15/08/22;JEQUIE;BA;FEIRA DE SANTANA / BA;17/08/22 14:55;MERCADORIA ENTREGUE;AGB;MERCADORIA ENTREGUE - INFORMADA ATRAVES DA CHAVE 32220808860184000171570020001560811004686880 - SSWMOBILE.;17/08/22;19/08/22;32220808860184000171570020001560811004686880 
10.586.940/0001-68;ONCOVIT DISTRIBUIDORA DE MEDICAMENTOS LTDA;34.128.330/0001-89;ETERNA SOCIEDADE ANONIMA;;011708;;;;;CARIACICA / ES;15/08/22 18:42;;AGB;CTRC GERADO: 714 156619-9.;;; 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;08.752.137/0001-04;HOSPITAL RIO LARANJEIRAS LTDA;7141404695;1 108422;;22/07/22;RIO DE JANEIRO;RJ;CARIACICA / ES;15/08/22 13:10;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220708860184000171570020001399711004198333</u></a> - VIA API.;25/07/22;26/07/22;32220708860184000171570020001399711004198333 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;08.752.137/0001-04;HOSPITAL RIO LARANJEIRAS LTDA;7141404695;1 108423;;22/07/22;RIO DE JANEIRO;RJ;CARIACICA / ES;15/08/22 13:10;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220708860184000171570020001399711004198333</u></a> - VIA API.;25/07/22;26/07/22;32220708860184000171570020001399711004198333 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;08.752.137/0001-04;HOSPITAL RIO LARANJEIRAS LTDA;7141404695;1 108424;;22/07/22;RIO DE JANEIRO;RJ;CARIACICA / ES;15/08/22 13:10;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220708860184000171570020001399711004198333</u></a> - VIA API.;25/07/22;26/07/22;32220708860184000171570020001399711004198333 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;27.901.222/0001-31;J BADIM S/A;7141484559;1 109023;;03/08/22;RIO DE JANEIRO;RJ;CARIACICA / ES;15/08/22 11:34;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220808860184000171570020001479631004442680</u></a> - VIA API.;04/08/22;05/08/22;32220808860184000171570020001479631004442680 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;27.901.222/0001-31;J BADIM S/A;7141484559;1 109022;;03/08/22;RIO DE JANEIRO;RJ;CARIACICA / ES;15/08/22 11:34;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220808860184000171570020001479631004442680</u></a> - VIA API.;04/08/22;05/08/22;32220808860184000171570020001479631004442680 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;10.834.118/0001-79;FUNDACAO SAUDE DO ESTADO DO RIO DE JANEIRO;7141484575;1 109043;;03/08/22;RIO DE JANEIRO;RJ;CARIACICA / ES;15/08/22 11:33;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220808860184000171570020001479551004442778</u></a> - VIA API.;04/08/22;05/08/22;32220808860184000171570020001479551004442778 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;10.479.522/0001-71;CMS CENTRAL DE MANIP E SERV FARMAC LTDA;7141484524;1 109041;;03/08/22;RIO DE JANEIRO;RJ;CARIACICA / ES;15/08/22 11:28;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220808860184000171570020001479521004442644</u></a> - VIA API.;04/08/22;05/08/22;32220808860184000171570020001479521004442644 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;14.168.470/0001-73;IRM S CASA MIS ILHEUS;7141464205;1 108887;;01/08/22;ILHEUS;BA;CARIACICA / ES;15/08/22 08:47;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220808860184000171570020001458681004379735</u></a> - VIA API.;02/08/22;04/08/22;32220808860184000171570020001458681004379735 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;14.168.470/0001-73;IRM S CASA MIS ILHEUS;7141464205;1 108890;;01/08/22;ILHEUS;BA;CARIACICA / ES;15/08/22 08:47;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220808860184000171570020001458681004379735</u></a> - VIA API.;02/08/22;04/08/22;32220808860184000171570020001458681004379735 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;41.369.757/0001-34;HOLSING CUIDADOS EM SAUDE LTDA;7141494392;1 109088;;04/08/22;LAURO DE FREITAS;BA;CARIACICA / ES;15/08/22 08:12;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220808860184000171570020001489171004471810</u></a> - VIA API.;08/08/22;09/08/22;32220808860184000171570020001489171004471810 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;07.133.125/0002-10;5921 - INSTITUTO FERNANDO FILGUEIRAS - IFF;7141504487;1 109170;;05/08/22;SALVADOR;BA;CARIACICA / ES;15/08/22 07:55;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220808860184000171570020001498901004500789</u></a> - VIA API.;08/08/22;10/08/22;32220808860184000171570020001498901004500789 
